id,galaxySentiment,iphoneSentiment
2094,0,70
2095,0,41
2096,0,0
2097,0,0
2098,0,10
2099,0,0
2100,0,20
2101,0,0
2102,0,20
2103,0,0
2104,0,0
2105,0,0
2106,0,0
2107,0,0
2108,0,0
2109,0,-76
2110,0,0
2111,0,1
2112,0,1
2113,0,0
2114,0,0
2115,0,0
2116,0,0
2117,0,0
2118,0,0
2119,0,0
2120,0,0
2121,0,0
2122,0,0
2123,0,113
2124,0,6
2125,0,0
2126,0,20
2127,0,50
2128,0,0
2129,0,1
2130,0,0
2131,0,0
2132,0,0
2133,0,0
2134,0,0
2135,10,0
2136,0,-10
2137,0,0
2138,0,0
2139,0,44
2140,0,0
2141,0,0
2142,0,0
2143,0,-10
2144,0,2
2145,0,0
2146,0,-19
2147,0,1
2148,0,70
2149,0,0
2150,20,20
2151,0,0
2152,0,0
2153,0,0
2154,0,0
2155,0,10
2156,0,0
2157,20,0
2158,0,5
2159,0,0
2160,0,0
2161,0,3
2162,0,0
2163,0,0
2164,1,1
2165,10,0
2166,0,0
2167,0,-10
2168,0,0
2169,0,0
2170,0,0
2171,0,0
2172,0,0
2173,0,-30
2174,0,0
2175,10,0
2176,0,-29
2177,0,10
2178,0,0
2179,0,-9
2180,0,0
2181,0,0
2182,0,0
2183,0,0
2184,0,-60
2185,0,0
2186,0,0
2187,0,0
2188,0,0
2189,0,0
2190,0,0
2191,0,0
2192,0,0
2193,10,10
2194,0,0
2195,0,0
2196,-10,-10
2197,0,0
2198,0,-5
2199,0,0
2200,0,122
2201,0,6
2202,0,0
2203,0,0
2204,0,160
2205,0,0
2206,0,0
2207,0,0
2208,0,0
2209,0,0
2210,0,0
2211,0,11
2212,0,0
2213,0,0
2214,0,0
2215,0,1
2216,0,0
2217,0,0
2218,0,0
2219,0,0
2220,10,10
2221,0,-50
2222,0,0
2223,-10,-10
2224,0,61
2225,0,0
2226,0,-60
2227,0,0
2228,0,0
2229,0,0
2230,0,-10
2231,0,0
2232,0,0
2233,0,2
2234,0,0
2235,0,-10
2236,0,0
2237,0,-20
2238,0,11
2239,0,13
2240,0,20
2241,0,0
2242,0,0
2243,0,0
2244,0,30
2245,0,0
2246,-10,-10
2247,0,0
2248,0,0
2249,0,0
2250,0,0
2251,0,0
2252,0,163
2253,0,-30
2254,0,0
2255,0,1
2256,0,0
2257,0,0
2258,0,0
2259,0,1
2260,0,1
2261,0,-10
2262,0,-10
2263,0,-120
2264,0,1
2265,0,0
2266,0,1
2267,0,10
2268,0,4
2269,0,0
2270,0,0
2271,0,0
2272,0,0
2273,0,-10
2274,0,0
2275,0,0
2276,0,0
2277,0,40
2278,0,0
2279,0,0
2280,0,50
2281,0,0
2282,0,0
2283,0,0
2284,0,0
2285,0,1
2286,0,-27
2287,0,10
2288,0,10
2289,0,62
2290,0,20
2291,0,-20
2292,10,10
2293,0,10
2294,0,0
2295,0,0
2296,0,1
2297,0,10
2298,0,10
2299,0,-10
2300,0,0
2301,0,0
2302,0,-20
2303,0,0
2304,0,0
2305,0,0
2306,0,43
2307,0,0
2308,0,10
2309,0,0
2310,0,20
2311,0,-20
2312,0,1
2313,0,0
2314,0,0
2315,0,0
2316,0,0
2317,0,0
2318,0,0
2319,0,4
2320,0,0
2321,0,10
2322,0,1
2323,0,0
2324,0,10
2325,0,10
2326,0,-30
2327,0,-20
2328,0,0
2329,0,0
2330,0,0
2331,100,100
2332,0,10
2333,0,0
2334,0,0
2335,0,0
2336,0,0
2337,0,0
2338,0,0
2339,0,0
2340,0,1
2341,0,0
2342,-83,-83
2343,0,0
2344,0,0
2345,0,0
2346,0,20
2347,0,0
2348,0,0
2349,0,10
2350,0,10
2351,0,0
2352,0,0
2353,0,1
2354,0,0
2355,0,0
2356,0,0
2357,0,-10
2358,0,0
2359,10,0
2360,0,0
2361,0,10
2362,0,10
2363,0,0
2364,0,0
2365,0,0
2366,0,30
2367,0,0
2368,0,1
2369,-76,-76
2370,0,0
2371,0,0
2372,-116,-116
2373,0,0
2374,0,20
2375,0,0
2376,0,0
2377,0,0
2378,0,0
2379,0,0
2380,0,0
2381,0,0
2382,0,-10
2383,0,0
2384,320,320
2385,570,570
2386,0,0
2387,0,0
2388,0,0
2389,0,-10
2390,-40,-40
2391,0,0
2392,0,1
2393,0,0
2394,0,0
2395,0,0
2396,0,0
2397,0,0
2398,0,0
2399,0,0
2400,0,0
2401,0,0
2402,0,2
2403,0,0
2404,0,0
2405,0,0
2406,0,0
2407,0,0
2408,0,10
2409,0,0
2410,0,11
2411,0,0
2412,0,0
2413,0,3
2414,0,0
2415,0,0
2416,0,0
2417,0,0
2418,0,0
2419,0,0
2420,0,0
2421,0,0
2422,0,90
2423,-83,-83
2424,350,350
2425,-9,0
2426,0,0
2427,60,0
2428,0,22
2429,10,10
2430,0,0
2431,0,0
2432,0,0
2433,0,0
2434,0,5
2435,0,0
2436,0,0
2437,0,0
2438,0,1
2439,20,10
2440,0,0
2441,0,0
2442,0,0
2443,40,0
2444,0,20
2445,0,0
2446,0,0
2447,0,0
2448,0,0
2449,0,0
2450,0,0
2451,0,0
2452,0,1
2453,0,7
2454,0,0
2455,0,11
2456,0,0
2457,-10,0
2458,0,0
2459,0,-30
2460,-45,0
2461,0,0
2462,0,1
2463,0,0
2464,0,-30
2465,0,21
2466,0,0
2467,0,32
2468,0,0
2469,-30,-30
2470,0,0
2471,0,0
2472,0,0
2473,0,1
2474,0,0
2475,0,0
2476,0,1
2477,0,40
2478,0,-20
2479,0,11
2480,0,-9
2481,0,0
2482,0,2
2483,0,0
2484,0,0
2485,0,10
2486,0,0
2487,0,0
2488,0,0
2489,4,0
2490,0,10
2491,10,10
2492,0,0
2493,0,0
2494,0,0
2495,0,0
2496,0,0
2497,0,0
2498,0,0
2499,0,30
2500,0,0
2501,0,-10
2502,0,0
2503,10,0
2504,-10,0
2505,0,-9
2506,0,0
2507,0,1
2508,0,0
2509,0,0
2510,0,0
2511,0,10
2512,0,0
2513,0,0
2514,0,0
2515,0,0
2516,-27,0
2517,0,0
2518,10,0
2519,0,7
2520,0,0
2521,0,40
2522,0,0
2523,0,0
2524,0,1
2525,0,0
2526,0,0
2527,0,1
2528,0,0
2529,0,1
2530,0,1
2531,0,0
2532,0,0
2533,0,0
2534,0,40
2535,0,-20
2536,0,50
2537,0,0
2538,0,11
2539,0,0
2540,0,0
2541,0,134
2542,0,1
2543,0,40
2544,0,10
2545,0,0
2546,2,0
2547,0,0
2548,0,0
2549,0,-10
2550,0,0
2551,0,10
2552,0,0
2553,0,0
2554,0,0
2555,0,0
2556,6,-114
2557,0,-10
2558,0,-10
2559,10,0
2560,0,0
2561,0,0
2562,0,3
2563,0,11
2564,0,0
2565,0,0
2566,0,0
2567,0,-10
2568,0,58
2569,0,113
2570,0,0
2571,0,10
2572,0,0
2573,0,0
2574,0,0
2575,41,0
2576,70,70
2577,0,0
2578,-30,0
2579,0,-10
2580,0,0
2581,0,-10
2582,0,-38
2583,0,0
2584,0,0
2585,0,1
2586,0,-160
2587,-37,0
2588,-389,-389
2589,40,0
2590,0,1
2591,0,0
2592,0,0
2593,0,1
2594,10,0
2595,0,0
2596,0,0
2597,0,0
2598,0,86
2599,0,0
2600,0,0
2601,10,10
2602,0,0
2603,22,0
2604,0,0
2605,0,0
2606,0,0
2607,0,0
2608,0,60
2609,0,0
2610,0,-10
2611,0,547
2612,4,0
2613,-43,-43
2614,0,0
2615,-27,0
2616,0,0
2617,0,1
2618,0,0
2619,0,0
2620,0,0
2621,0,0
2622,0,-20
2623,-9,0
2624,0,10
2625,0,0
2626,0,0
2627,0,0
2628,10,0
2629,440,440
2630,0,7
2631,0,0
2632,0,10
2633,0,0
2634,0,1046
2635,0,0
2636,0,0
2637,0,1
2638,0,0
2639,0,0
2640,0,-30
2641,0,0
2642,0,-20
2643,0,0
2644,-20,-20
2645,0,0
2646,0,20
2647,0,0
2648,0,0
2649,0,0
2650,0,0
2651,0,0
2652,0,0
2653,0,0
2654,0,10
2655,0,0
2656,0,2
2657,0,0
2658,0,0
2659,0,0
2660,10,0
2661,0,0
2662,0,0
2663,0,0
2664,0,0
2665,0,-10
2666,0,0
2667,0,-10
2668,0,0
2669,20,20
2670,0,0
2671,0,20
2672,0,0
2673,0,-10
2674,0,0
2675,0,0
2676,0,0
2677,0,0
2678,0,0
2679,0,0
2680,0,0
2681,0,1
2682,0,0
2683,2,2
2684,0,0
2685,0,0
2686,0,0
2687,1,0
2688,0,10
2689,0,11
2690,0,40
2691,0,11
2692,0,7
2693,0,-10
2694,0,0
2695,0,0
2696,0,0
2697,60,0
2698,0,0
2699,0,0
2700,0,0
2701,0,0
2702,0,0
2703,0,0
2704,-37,0
2705,0,0
2706,0,0
2707,0,0
2708,0,10
2709,0,0
2710,0,50
2711,0,-10
2712,0,0
2713,-104,0
2714,0,0
2715,0,90
2716,50,0
2717,0,0
2718,0,0
2719,0,0
2720,0,0
2721,0,39
2722,0,0
2723,0,0
2724,20,0
2725,0,30
2726,0,0
2727,0,1
2728,0,10
2729,0,0
2730,0,0
2731,0,0
2732,6,0
2733,0,0
2734,0,0
2735,0,2
2736,-36,0
2737,0,30
2738,0,0
2739,0,0
2740,0,-10
2741,0,40
2742,0,20
2743,0,0
2744,0,0
2745,100,0
2746,0,1
2747,0,0
2748,0,0
2749,0,0
2750,0,0
2751,0,0
2752,0,0
2753,0,-50
2754,0,40
2755,0,0
2756,0,-20
2757,0,1
2758,0,0
2759,0,0
2760,0,0
2761,0,0
2762,10,0
2763,0,0
2764,0,0
2765,0,0
2766,0,0
2767,0,0
2768,0,0
2769,0,0
2770,0,0
2771,0,0
2772,0,0
2773,0,0
2774,-28,-28
2775,0,40
2776,0,0
2777,0,0
2778,0,30
2779,0,0
2780,0,0
2781,0,-20
2782,0,0
2783,0,0
2784,0,0
2785,0,0
2786,0,0
2787,0,0
2788,0,40
2789,0,1
2790,0,0
2791,0,0
2792,0,0
2793,0,10
2794,0,0
2795,0,0
2796,0,0
2797,0,10
2798,0,0
2799,0,0
2800,0,12
2801,24,24
2802,0,0
2803,0,0
2804,0,-10
2805,0,0
2806,0,0
2807,0,13
2808,0,0
2809,0,0
2810,0,0
2811,0,0
2812,0,10
2813,0,0
2814,0,0
2815,0,0
2816,1,0
2817,0,3
2818,30,30
2819,0,0
2820,0,9
2821,0,0
2822,0,0
2823,0,1
2824,0,0
2825,0,0
2826,0,0
2827,0,-10
2828,-10,0
2829,0,0
2830,0,0
2831,0,3
2832,0,2
2833,0,-10
2834,0,10
2835,0,0
2836,0,0
2837,0,0
2838,0,0
2839,0,0
2840,0,0
2841,0,0
2842,-29,-29
2843,0,-20
2844,0,0
2845,0,2
2846,0,0
2847,0,0
2848,0,0
2849,0,0
2850,0,1
2851,2,0
2852,0,0
2853,0,-20
2854,0,0
2855,0,1
2856,0,0
2857,0,10
2858,0,0
2859,0,0
2860,0,0
2861,0,0
2862,0,-10
2863,0,2
2864,0,0
2865,0,0
2866,0,0
2867,0,0
2868,0,0
2869,10,10
2870,0,0
2871,0,0
2872,10,0
2873,0,0
2874,0,0
2875,0,-10
2876,0,1
2877,0,21
2878,0,33
2879,0,0
2880,0,0
2881,0,0
2882,0,2
2883,0,-10
2884,0,-20
2885,0,0
2886,0,0
2887,0,0
2888,0,0
2889,0,0
2890,0,0
2891,0,0
2892,0,0
2893,0,0
2894,0,0
2895,0,2
2896,0,0
2897,0,20
2898,0,0
2899,0,0
2900,0,0
2901,0,0
2902,0,0
2903,0,0
2904,0,4
2905,0,0
2906,0,0
2907,0,2
2908,0,0
2909,0,0
2910,0,0
2911,0,0
2912,0,0
2913,0,0
2914,0,10
2915,0,0
2916,0,1
2917,0,-10
2918,0,0
2919,0,0
2920,0,0
2921,0,-10
2922,0,61
2923,0,-20
2924,0,0
2925,0,0
2926,0,0
2927,0,0
2928,0,30
2929,0,0
2930,0,0
2931,10,0
2932,0,0
2933,0,-8
2934,0,0
2935,0,0
2936,0,31
2937,0,0
2938,0,0
2939,0,0
2940,0,-60
2941,0,0
2942,0,10
2943,0,0
2944,0,0
2945,0,0
2946,0,1
2947,0,20
2948,0,0
2949,0,10
2950,0,0
2951,0,15
2952,0,40
2953,0,0
2954,0,0
2955,0,0
2956,0,-20
2957,0,0
2958,0,0
2959,-10,0
2960,0,20
2961,0,-9
2962,0,0
2963,0,0
2964,0,-20
2965,0,0
2966,0,0
2967,0,-20
2968,0,0
2969,0,11
2970,0,0
2971,0,1
2972,0,0
2973,0,0
2974,0,0
2975,0,0
2976,0,0
2977,0,0
2978,0,1
2979,0,-10
2980,0,0
2981,0,0
2982,0,0
2983,0,0
2984,0,0
2985,0,10
2986,0,0
2987,0,120
2988,0,0
2989,0,11
2990,0,60
2991,0,0
2992,0,0
2993,0,0
2994,0,0
2995,0,10
2996,0,0
2997,0,0
2998,0,2
2999,0,10
3000,0,0
3001,0,0
3002,0,-40
3003,0,0
3004,0,40
3005,0,0
3006,0,-10
3007,0,0
3008,0,0
3009,0,21
3010,0,40
3011,0,5
3012,10,0
3013,0,0
3014,0,1
3015,0,0
3016,0,10
3017,0,0
3018,0,22
3019,0,20
3020,0,0
3021,0,0
3022,0,0
3023,0,2
3024,0,20
3025,0,0
3026,0,0
3027,0,0
3028,0,0
3029,0,1
3030,0,0
3031,0,0
3032,0,-10
3033,0,20
3034,0,23
3035,0,0
3036,0,0
3037,0,0
3038,0,0
3039,0,0
3040,0,-20
3041,0,10
3042,0,0
3043,0,0
3044,0,0
3045,0,0
3046,10,0
3047,0,0
3048,0,0
3049,0,0
3050,0,0
3051,0,0
3052,0,0
3053,0,0
3054,0,12
3055,0,1
3056,0,0
3057,0,0
3058,0,0
3059,0,0
3060,0,0
3061,0,0
3062,0,0
3063,0,10
3064,0,0
3065,0,10
3066,0,0
3067,0,0
3068,0,0
3069,0,0
3070,0,-10
3071,0,1
3072,0,10
3073,0,-19
3074,0,0
3075,0,-10
3076,0,0
3077,0,0
3078,0,0
3079,0,0
3080,0,40
3081,0,-10
3082,0,0
3083,0,10
3084,0,40
3085,0,0
3086,0,0
3087,0,0
3088,0,1
3089,0,1
3090,0,0
3091,0,0
3092,0,0
3093,0,-10
3094,10,0
3095,0,0
3096,0,-10
3097,0,-20
3098,0,2
3099,0,0
3100,0,0
3101,0,0
3102,0,0
3103,0,-40
3104,0,2
3105,0,20
3106,0,2
3107,570,570
3108,-9,0
3109,0,0
3110,0,0
3111,0,0
3112,0,-30
3113,10,0
3114,0,-10
3115,0,0
3116,0,0
3117,0,0
3118,10,0
3119,0,0
3120,0,-20
3121,0,0
3122,-83,-83
3123,10,0
3124,0,30
3125,0,0
3126,0,0
3127,0,0
3128,0,-10
3129,0,0
3130,0,0
3131,0,0
3132,0,55
3133,0,0
3134,0,0
3135,0,0
3136,10,0
3137,0,0
3138,0,2
3139,0,1
3140,0,0
3141,100,100
3142,-7,0
3143,0,0
3144,0,1
3145,0,-60
3146,0,10
3147,0,0
3148,0,0
3149,0,0
3150,0,-10
3151,0,21
3152,0,0
3153,10,0
3154,0,0
3155,0,0
3156,0,0
3157,1,0
3158,0,2
3159,0,21
3160,0,0
3161,0,0
3162,0,0
3163,0,1
3164,0,0
3165,0,1
3166,0,0
3167,0,0
3168,0,0
3169,0,0
3170,0,0
3171,0,0
3172,0,-10
3173,0,0
3174,0,0
3175,0,0
3176,0,-20
3177,0,30
3178,0,0
3179,10,0
3180,0,1
3181,-116,-116
3182,0,-10
3183,0,0
3184,0,0
3185,0,0
3186,0,0
3187,0,0
3188,11,0
3189,0,0
3190,0,0
3191,0,0
3192,0,20
3193,0,0
3194,0,0
3195,0,0
3196,0,0
3197,0,0
3198,0,0
3199,0,0
3200,0,0
3201,0,0
3202,0,0
3203,0,-10
3204,0,31
3205,0,0
3206,0,0
3207,0,0
3208,0,0
3209,0,0
3210,0,0
3211,0,40
3212,0,0
3213,0,0
3214,0,0
3215,0,0
3216,0,0
3217,0,0
3218,0,0
3219,0,0
3220,0,0
3221,0,-20
3222,0,0
3223,0,0
3224,0,0
3225,0,0
3226,0,0
3227,0,0
3228,0,0
3229,0,11
3230,0,1
3231,0,0
3232,0,1
3233,0,0
3234,0,0
3235,0,0
3236,0,10
3237,0,0
3238,0,-9
3239,0,0
3240,0,0
3241,0,16
3242,0,0
3243,0,6
3244,-40,0
3245,0,31
3246,0,1
3247,-10,-10
3248,0,0
3249,0,0
3250,0,20
3251,0,11
3252,10,0
3253,0,0
3254,0,0
3255,0,11
3256,0,-9
3257,0,0
3258,20,0
3259,24,24
3260,0,-9
3261,-10,-10
3262,0,0
3263,0,0
3264,0,-10
3265,0,-10
3266,0,10
3267,0,0
3268,11,11
3269,0,0
3270,0,0
3271,0,0
3272,-26,0
3273,0,0
3274,0,0
3275,10,0
3276,0,-140
3277,0,0
3278,30,30
3279,0,0
3280,0,0
3281,0,51
3282,0,0
3283,0,-20
3284,0,0
3285,0,0
3286,0,0
3287,2,0
3288,0,0
3289,0,-10
3290,0,0
3291,0,0
3292,0,0
3293,0,0
3294,11,11
3295,0,0
3296,0,0
3297,0,0
3298,0,0
3299,0,20
3300,10,0
3301,-7,0
3302,0,180
3303,0,0
3304,0,10
3305,0,0
3306,0,0
3307,0,-10
3308,0,1
3309,0,11
3310,0,0
3311,2,0
3312,-57,-57
3313,0,0
3314,0,0
3315,0,0
3316,0,0
3317,0,0
3318,0,0
3319,0,0
3320,10,0
3321,0,0
3322,0,0
3323,0,0
3324,10,10
3325,0,0
3326,0,0
3327,0,6
3328,0,0
3329,20,0
3330,0,-20
3331,20,0
3332,0,0
3333,0,0
3334,0,0
3335,0,2
3336,0,0
3337,0,0
3338,0,2
3339,0,1
3340,0,0
3341,0,0
3342,0,0
3343,0,10
3344,0,10
3345,0,0
3346,30,0
3347,10,10
3348,10,0
3349,0,0
3350,0,53
3351,0,0
3352,0,0
3353,0,1
3354,0,0
3355,0,0
3356,0,0
3357,0,0
3358,40,0
3359,0,0
3360,11,0
3361,0,0
3362,1,0
3363,0,0
3364,0,0
3365,0,0
3366,0,0
3367,20,20
3368,0,-20
3369,0,0
3370,30,0
3371,0,0
3372,0,1
3373,-57,0
3374,1,0
3375,0,0
3376,0,1
3377,0,0
3378,0,73
3379,0,0
3380,0,40
3381,10,10
3382,0,0
3383,0,-10
3384,0,1
3385,0,-10
3386,0,0
3387,0,0
3388,1,1
3389,0,1
3390,20,0
3391,0,-10
3392,0,0
3393,0,0
3394,0,20
3395,0,11
3396,5,0
3397,20,0
3398,0,10
3399,0,10
3400,0,0
3401,0,0
3402,0,0
3403,0,0
3404,0,0
3405,0,0
3406,0,170
3407,0,50
3408,0,0
3409,0,-10
3410,0,0
3411,0,21
3412,0,0
3413,0,1
3414,0,31
3415,0,0
3416,0,0
3417,0,1
3418,0,0
3419,0,22
3420,0,0
3421,0,0
3422,0,0
3423,0,0
3424,0,-80
3425,0,0
3426,0,-20
3427,0,0
3428,0,10
3429,0,4
3430,0,30
3431,0,-20
3432,0,0
3433,0,20
3434,0,0
3435,0,40
3436,0,0
3437,0,-10
3438,0,0
3439,0,0
3440,0,0
3441,0,10
3442,0,10
3443,0,0
3444,0,1
3445,0,0
3446,0,-9
3447,0,0
3448,0,0
3449,0,0
3450,0,0
3451,0,0
3452,0,1
3453,0,0
3454,0,143
3455,0,21
3456,0,0
3457,0,0
3458,0,10
3459,0,0
3460,0,0
3461,0,0
3462,0,10
3463,0,0
3464,0,0
3465,0,12
3466,0,20
3467,0,10
3468,0,0
3469,0,0
3470,0,0
3471,0,-10
3472,0,44
3473,0,0
3474,0,0
3475,0,10
3476,0,31
3477,0,0
3478,0,0
3479,0,0
3480,0,0
3481,0,1
3482,0,0
3483,0,1
3484,0,0
3485,0,30
3486,0,-20
3487,0,0
3488,0,0
3489,0,0
3490,0,0
3491,0,-160
3492,0,0
3493,0,0
3494,0,0
3495,0,0
3496,0,0
3497,0,0
3498,0,20
3499,0,0
3500,0,-10
3501,0,0
3502,0,0
3503,0,0
3504,-20,0
3505,0,0
3506,0,0
3507,0,40
3508,0,1
3509,0,10
3510,0,0
3511,10,0
3512,0,0
3513,0,0
3514,0,0
3515,0,0
3516,0,-10
3517,0,0
3518,0,70
3519,0,0
3520,0,0
3521,0,10
3522,0,10
3523,0,0
3524,0,-10
3525,0,0
3526,0,0
3527,0,-10
3528,0,0
3529,0,0
3530,0,0
3531,0,0
3532,0,0
3533,0,2
3534,0,20
3535,0,0
3536,0,0
3537,0,0
3538,-19,-10
3539,0,0
3540,0,0
3541,0,0
3542,0,0
3543,0,0
3544,0,0
3545,0,0
3546,0,0
3547,0,0
3548,10,0
3549,0,-10
3550,0,0
3551,0,10
3552,1,1
3553,0,-10
3554,0,0
3555,0,0
3556,0,0
3557,0,0
3558,0,10
3559,0,0
3560,0,0
3561,0,0
3562,0,0
3563,0,20
3564,0,0
3565,0,0
3566,0,-10
3567,0,0
3568,0,0
3569,0,0
3570,0,1
3571,0,0
3572,0,20
3573,0,0
3574,0,0
3575,20,20
3576,0,0
3577,0,10
3578,0,10
3579,0,0
3580,0,0
3581,0,10
3582,-9,0
3583,0,3
3584,0,1
3585,0,0
3586,0,0
3587,0,-19
3588,0,0
3589,0,10
3590,0,0
3591,0,0
3592,0,0
3593,0,0
3594,0,0
3595,0,0
3596,0,0
3597,0,0
3598,0,0
3599,0,0
3600,0,0
3601,10,10
3602,0,-9
3603,0,0
3604,0,0
3605,0,0
3606,0,0
3607,0,0
3608,0,0
3609,0,0
3610,0,0
3611,0,0
3612,0,0
3613,0,0
3614,10,0
3615,0,0
3616,0,0
3617,0,0
3618,0,250
3619,0,0
3620,0,10
3621,0,0
3622,0,0
3623,0,0
3624,0,0
3625,60,0
3626,0,0
3627,0,0
3628,0,0
3629,0,0
3630,10,10
3631,0,-140
3632,0,0
3633,0,0
3634,0,0
3635,0,0
3636,0,-20
3637,0,0
3638,0,0
3639,0,0
3640,-9,0
3641,0,0
3642,0,0
3643,0,0
3644,0,0
3645,0,0
3646,0,-90
3647,0,-20
3648,0,0
3649,0,0
3650,0,0
3651,0,0
3652,0,-20
3653,0,0
3654,0,0
3655,13,0
3656,0,10
3657,0,0
3658,-40,-40
3659,0,9
3660,0,0
3661,0,0
3662,0,60
3663,0,0
3664,0,0
3665,0,-10
3666,1,1
3667,0,0
3668,-18,-18
3669,0,45
3670,0,0
3671,0,-20
3672,0,0
3673,0,0
3674,0,0
3675,0,0
3676,0,1
3677,0,0
3678,0,0
3679,0,1
3680,10,10
3681,0,-60
3682,0,0
3683,0,0
3684,0,0
3685,0,0
3686,0,1
3687,0,0
3688,0,0
3689,0,0
3690,0,10
3691,0,0
3692,20,20
3693,0,0
3694,0,-10
3695,0,0
3696,0,40
3697,0,0
3698,0,0
3699,0,0
3700,0,0
3701,-30,-30
3702,0,0
3703,0,0
3704,0,0
3705,0,10
3706,0,-20
3707,0,20
3708,0,0
3709,0,0
3710,0,0
3711,0,0
3712,13,13
3713,0,1
3714,0,0
3715,0,0
3716,0,0
3717,0,4
3718,0,0
3719,0,0
3720,0,0
3721,0,0
3722,0,0
3723,0,10
3724,0,0
3725,0,-30
3726,0,1
3727,9,0
3728,0,0
3729,0,0
3730,0,0
3731,0,0
3732,0,4
3733,0,10
3734,11,11
3735,-9,0
3736,0,10
3737,0,0
3738,0,0
3739,0,0
3740,0,0
3741,0,-10
3742,0,0
3743,0,22
3744,0,1
3745,0,0
3746,0,10
3747,0,40
3748,-10,-10
3749,0,0
3750,0,0
3751,0,-10
3752,0,0
3753,80,0
3754,91,0
3755,0,0
3756,24,24
3757,0,0
3758,0,0
3759,0,0
3760,0,0
3761,0,30
3762,-10,-10
3763,0,0
3764,0,0
3765,0,-10
3766,0,10
3767,0,0
3768,0,1
3769,41,41
3770,0,10
3771,0,41
3772,3,0
3773,30,30
3774,0,10
3775,0,0
3776,50,0
3777,0,0
3778,0,0
3779,0,0
3780,11,11
3781,13,11
3782,0,0
3783,0,0
3784,0,3
3785,2,2
3786,0,10
3787,0,0
3788,0,-10
3789,0,0
3790,-57,-57
3791,10,0
3792,90,0
3793,0,0
3794,0,0
3795,0,0
3796,0,0
3797,0,12
3798,0,0
3799,0,0
3800,0,0
3801,0,10
3802,0,10
3803,0,-20
3804,0,-10
3805,0,4
3806,0,0
3807,180,0
3808,0,0
3809,0,0
3810,0,0
3811,0,0
3812,10,10
3813,-40,-40
3814,0,0
3815,0,0
3816,0,0
3817,0,40
3818,0,0
3819,0,0
3820,0,0
3821,0,0
3822,0,0
3823,14,0
3824,0,0
3825,0,0
3826,0,0
3827,0,-20
3828,3,0
3829,0,0
3830,0,0
3831,0,0
3832,0,10
3833,0,0
3834,0,2
3835,0,1
3836,0,21
3837,0,0
3838,0,10
3839,0,1
3840,0,-10
3841,0,-50
3842,0,20
3843,0,1
3844,0,10
3845,0,0
3846,0,0
3847,0,0
3848,0,0
3849,0,2
3850,0,0
3851,0,1
3852,0,0
3853,0,0
3854,0,20
3855,0,0
3856,0,0
3857,0,0
3858,0,0
3859,0,0
3860,0,0
3861,0,0
3862,0,1
3863,0,0
3864,0,-10
3865,0,0
3866,0,0
3867,0,0
3868,0,1
3869,0,0
3870,1,0
3871,0,2
3872,0,0
3873,0,0
3874,0,0
3875,0,10
3876,60,0
3877,0,0
3878,0,1
3879,0,0
3880,0,0
3881,0,0
3882,0,2
3883,0,0
3884,0,21
3885,0,-10
3886,0,0
3887,0,51
3888,0,0
3889,0,0
3890,0,3
3891,0,60
3892,0,0
3893,0,-19
3894,0,-10
3895,20,0
3896,0,0
3897,0,0
3898,0,0
3899,0,0
3900,30,0
3901,0,10
3902,0,-10
3903,0,0
3904,0,1
3905,0,1
3906,0,-20
3907,0,0
3908,0,0
3909,0,0
3910,0,23
3911,0,0
3912,0,-10
3913,1,0
3914,0,11
3915,10,0
3916,0,0
3917,0,0
3918,0,0
3919,0,0
3920,0,0
3921,1,0
3922,0,0
3923,0,10
3924,0,-10
3925,0,21
3926,0,0
3927,0,0
3928,0,0
3929,0,0
3930,0,0
3931,0,0
3932,0,0
3933,0,0
3934,0,-10
3935,0,0
3936,0,-10
3937,0,0
3938,0,10
3939,0,0
3940,0,20
3941,0,0
3942,0,0
3943,0,0
3944,0,-10
3945,0,0
3946,0,0
3947,0,0
3948,0,10
3949,0,-70
3950,0,0
3951,0,0
3952,0,0
3953,0,0
3954,0,1
3955,0,0
3956,0,0
3957,0,0
3958,0,0
3959,0,1
3960,0,0
3961,0,0
3962,0,0
3963,10,0
3964,0,0
3965,0,0
3966,0,1
3967,0,0
3968,0,0
3969,0,0
3970,0,0
3971,0,0
3972,0,-10
3973,0,0
3974,0,0
3975,0,0
3976,10,0
3977,0,0
3978,0,0
3979,0,0
3980,0,0
3981,0,0
3982,0,0
3983,0,0
3984,0,0
3985,10,0
3986,0,20
3987,0,0
3988,0,-20
3989,0,0
3990,0,0
3991,0,1
3992,0,0
3993,0,0
3994,0,0
3995,0,-10
3996,0,0
3997,0,0
3998,10,0
3999,0,0
4000,0,-20
4001,0,1
4002,0,0
4003,0,0
4004,0,0
4005,0,0
4006,-9,0
4007,0,0
4008,0,0
4009,0,0
4010,0,0
4011,0,0
4012,-40,0
4013,0,11
4014,30,30
4015,0,0
4016,0,1
4017,0,-10
4018,0,0
4019,0,0
4020,0,0
4021,0,1
4022,0,0
4023,0,0
4024,0,0
4025,0,0
4026,0,0
4027,0,0
4028,0,0
4029,3,0
4030,0,0
4031,0,0
4032,0,-20
4033,0,-40
4034,0,0
4035,0,0
4036,0,0
4037,0,0
4038,0,0
4039,0,0
4040,1,0
4041,0,0
4042,0,-20
4043,0,66
4044,20,0
4045,0,0
4046,-6,0
4047,0,11
4048,0,0
4049,0,0
4050,0,0
4051,0,0
4052,0,0
4053,2,0
